customer_id,Recency Days,Frequency,Revenue,R Score,F Score,M Score,RFM Score,RFM Segment
4631,143,4,7725.79,1,4,4,144,At Risk
4632,284,1,4713.37,1,1,3,113,Hibernating
4633,318,1,1445.38,1,1,2,112,Lost
4634,29,1,2452.52,5,1,3,513,New Customer
4635,343,1,6233.48,1,1,4,114,Hibernating
4636,129,1,739.65,1,1,2,112,Lost
4638,1,2,1778.41,5,2,2,522,New Customer
4639,230,1,975.59,1,1,2,112,Lost
4642,119,1,1548.43,2,1,2,212,Hibernating
4643,33,1,483.06,4,1,1,411,New Customer
4647,206,1,595.87,1,1,2,112,Lost
4648,284,1,2733.66,1,1,3,113,Hibernating
4649,249,2,1861.74,1,2,2,122,Lost
4653,129,1,387.64,1,1,1,111,Lost
4654,176,1,921.82,1,1,2,112,Lost
4657,300,1,3754.47,1,1,3,113,Hibernating
4660,179,1,1366.91,1,1,2,112,Lost
4665,171,1,2427.4,1,1,3,113,Hibernating
4670,113,1,866.48,2,1,2,212,Hibernating
4674,107,2,898.15,2,2,2,222,Hibernating
4676,110,1,745.51,2,1,2,212,Hibernating
4677,6,1,4654.66,5,1,3,513,New Customer
4680,211,1,205.97,1,1,1,111,Lost
4687,111,1,914.64,2,1,2,212,Hibernating
4688,320,2,8653.13,1,2,4,124,Hibernating
4692,5,2,4754.51,5,2,3,523,New Customer
4693,81,1,164.45,3,1,1,311,Others
4694,126,1,276.81,1,1,1,111,Lost
4703,293,1,1713.57,1,1,2,112,Lost
4704,21,1,2722.9,5,1,3,513,New Customer
4705,71,1,2530.89,3,1,3,313,Others
4706,362,1,1093.93,1,1,2,112,Lost
4707,357,1,1013.44,1,1,2,112,Lost
4709,9,1,2622.78,5,1,3,513,New Customer
4710,42,1,794.66,4,1,2,412,New Customer
4711,16,1,244.78,5,1,1,511,New Customer
4714,14,2,4254.76,5,2,3,523,New Customer
4716,153,2,1149.72,1,2,2,122,Lost
4720,155,1,858.28,1,1,2,112,Lost
4721,199,2,4242.63,1,2,3,123,Hibernating
4725,124,2,6865.23,1,2,4,124,Hibernating
4726,21,1,1633.54,5,1,2,512,New Customer
4727,326,1,998.24,1,1,2,112,Lost
4728,164,1,6321.76,1,1,4,114,Hibernating
4730,236,1,902.54,1,1,2,112,Lost
4731,259,1,1767.68,1,1,2,112,Lost
4732,12,1,1245.51,5,1,2,512,New Customer
4733,358,1,2331.11,1,1,3,113,Hibernating
4735,185,1,1084,1,1,2,112,Lost
4740,44,1,1905.8,4,1,2,412,New Customer
4741,152,1,2471.74,1,1,3,113,Hibernating
4744,49,1,1725.16,4,1,2,412,New Customer
4745,281,1,183.36,1,1,1,111,Lost
4747,49,2,2332.39,4,2,3,423,New Customer
4749,282,2,1955.46,1,2,2,122,Lost
4750,160,1,4305.24,1,1,3,113,Hibernating
4752,282,1,2768.64,1,1,3,113,Hibernating
4753,141,1,3126.12,1,1,3,113,Hibernating
4764,43,1,751.09,4,1,2,412,New Customer
4766,11,2,885.63,5,2,2,522,New Customer
4770,258,2,942.8,1,2,2,122,Lost
4774,90,1,786.74,3,1,2,312,Others
4780,32,2,3309.3,4,2,3,423,New Customer
4786,157,3,5536.85,1,3,4,134,At Risk
4787,265,1,7657.8,1,1,4,114,Hibernating
4789,16,1,273.35,5,1,1,511,New Customer
4796,290,1,735.32,1,1,2,112,Lost
4797,295,1,1116.86,1,1,2,112,Lost
4798,53,2,9076.93,4,2,4,424,New Customer
4800,123,1,1995.76,1,1,2,112,Lost
4804,188,2,1535.82,1,2,2,122,Lost
4805,319,1,792.16,1,1,2,112,Lost
4809,186,1,3851.35,1,1,3,113,Hibernating
4810,165,2,1880.1,1,2,2,122,Lost
4811,155,1,1429.28,1,1,2,112,Lost
4813,116,1,3862.44,2,1,3,213,Hibernating
4814,329,1,1264.95,1,1,2,112,Lost
4816,235,1,6170.93,1,1,4,114,Hibernating
4818,16,4,6372.86,5,4,4,544,Champion
4819,41,1,1279.72,4,1,2,412,New Customer
4820,169,1,2950.38,1,1,3,113,Hibernating
4821,96,1,1836.24,2,1,2,212,Hibernating
4822,123,2,8346.2,1,2,4,124,Hibernating
4825,57,2,1490.6,4,2,2,422,New Customer
4827,206,1,2221.98,1,1,3,113,Hibernating
4829,15,1,568.17,5,1,2,512,New Customer
4830,277,2,1547.7,1,2,2,122,Lost
4832,221,2,1990.24,1,2,2,122,Lost
4833,6,3,3596.6,5,3,3,533,Loyal
4836,49,2,666.77,4,2,2,422,New Customer
4841,13,2,2304.57,5,2,3,523,New Customer
4842,16,1,676.41,5,1,2,512,New Customer
4846,140,2,4914.88,1,2,3,123,Hibernating
4847,293,1,4287.6,1,1,3,113,Hibernating
4850,248,1,1923.75,1,1,2,112,Lost
4851,154,2,2957.42,1,2,3,123,Hibernating
4852,47,1,1511.68,4,1,2,412,New Customer
4853,26,1,1440.87,5,1,2,512,New Customer
4854,348,1,1240.29,1,1,2,112,Lost
4856,45,1,1059.04,4,1,2,412,New Customer
4857,72,1,5463.21,3,1,4,314,Others
4858,117,1,404.22,2,1,1,211,Hibernating
4860,247,1,1047.66,1,1,2,112,Lost
4861,153,2,2796.2,1,2,3,123,Hibernating
4862,275,1,488.26,1,1,1,111,Lost
4863,139,2,4157.91,1,2,3,123,Hibernating
4864,232,2,2406.74,1,2,3,123,Hibernating
4865,168,1,1068.18,1,1,2,112,Lost
4866,176,2,6544.44,1,2,4,124,Hibernating
4869,152,1,2169.25,1,1,3,113,Hibernating
4870,219,1,898.68,1,1,2,112,Lost
4875,140,1,2180.9,1,1,3,113,Hibernating
4876,148,2,1527.08,1,2,2,122,Lost
4877,187,1,2775.81,1,1,3,113,Hibernating
4879,112,2,8158.59,2,2,4,224,Hibernating
4882,134,1,1967.73,1,1,2,112,Lost
4883,102,2,2364.35,2,2,3,223,Hibernating
4884,68,4,3392.89,3,4,3,343,Loyal
4886,92,2,1225.46,2,2,2,222,Hibernating
4887,1,2,3840.19,5,2,3,523,New Customer
4890,3,1,568.79,5,1,2,512,New Customer
4891,353,1,1709.76,1,1,2,112,Lost
4892,315,1,1010.33,1,1,2,112,Lost
4896,149,1,1024.17,1,1,2,112,Lost
4897,308,1,551.66,1,1,2,112,Lost
4899,79,1,600.81,3,1,2,312,Others
4900,46,2,1777.66,4,2,2,422,New Customer
4901,261,1,3558.64,1,1,3,113,Hibernating
4903,222,2,4042.13,1,2,3,123,Hibernating
4904,177,1,1223.08,1,1,2,112,Lost
4906,7,2,1877.35,5,2,2,522,New Customer
4907,248,1,1197.76,1,1,2,112,Lost
4908,52,3,1773.84,4,3,2,432,Potential Loyalist
4910,9,1,1676,5,1,2,512,New Customer
4912,12,2,5631.18,5,2,4,524,New Customer
4915,61,2,3262,3,2,3,323,Others
4920,13,1,1679.13,5,1,2,512,New Customer
4922,322,1,483.1,1,1,1,111,Lost
4925,191,1,484.65,1,1,1,111,Lost
4927,27,2,3224.07,5,2,3,523,New Customer
4929,270,1,687.46,1,1,2,112,Lost
4930,49,1,2446.4,4,1,3,413,New Customer
4933,321,1,2719.84,1,1,3,113,Hibernating
4937,299,1,3209.76,1,1,3,113,Hibernating
4938,242,1,1386.1,1,1,2,112,Lost
4939,21,2,6339.5,5,2,4,524,New Customer
4940,90,1,1604.26,3,1,2,312,Others
4941,69,2,1640.37,3,2,2,322,Others
4943,62,1,2549.12,3,1,3,313,Others
4944,11,2,1870.42,5,2,2,522,New Customer
4949,20,2,8753.49,5,2,4,524,New Customer
4950,21,2,5362.47,5,2,4,524,New Customer
4952,110,1,1834.4,2,1,2,212,Hibernating
4953,17,1,3283.82,5,1,3,513,New Customer
4956,180,1,1199.66,1,1,2,112,Lost
4959,84,2,7128.19,3,2,4,324,Others
4960,19,2,2946.5,5,2,3,523,New Customer
4964,242,1,772.32,1,1,2,112,Lost
4965,236,1,5348.71,1,1,4,114,Hibernating
4972,270,1,150.38,1,1,1,111,Lost
4980,238,1,1369.58,1,1,2,112,Lost
4981,6,1,458.07,5,1,1,511,New Customer
4982,146,1,3112.16,1,1,3,113,Hibernating
4983,240,1,79.71,1,1,1,111,Lost
4984,3,2,5128.49,5,2,4,524,New Customer
4985,251,1,1006.89,1,1,2,112,Lost
4986,115,2,6459.74,2,2,4,224,Hibernating
4993,227,1,3796.27,1,1,3,113,Hibernating
4995,119,1,1183.12,2,1,2,212,Hibernating
4998,112,1,1850.24,2,1,2,212,Hibernating
4999,196,1,3064.19,1,1,3,113,Hibernating
5001,23,1,1028.84,5,1,2,512,New Customer
5004,180,2,8443.94,1,2,4,124,Hibernating
5010,113,2,4216.62,2,2,3,223,Hibernating
5012,3,1,333.74,5,1,1,511,New Customer
5013,130,2,4122.15,1,2,3,123,Hibernating
5014,69,1,152.16,3,1,1,311,Others
5015,200,1,529.96,1,1,2,112,Lost
5018,127,2,4148.03,1,2,3,123,Hibernating
5022,127,1,474.8,1,1,1,111,Lost
5026,168,2,2539.03,1,2,3,123,Hibernating
5028,42,1,2863.78,4,1,3,413,New Customer
5030,187,1,2261.92,1,1,3,113,Hibernating
5032,20,2,5641.27,5,2,4,524,New Customer
5033,130,1,868.47,1,1,2,112,Lost
5034,334,1,784.35,1,1,2,112,Lost
5037,5,2,1138.6,5,2,2,522,New Customer
5038,14,2,2512.57,5,2,3,523,New Customer
5039,292,1,5867.1,1,1,4,114,Hibernating
5045,327,1,1715.42,1,1,2,112,Lost
5046,131,1,3983.36,1,1,3,113,Hibernating
5047,232,1,2393.85,1,1,3,113,Hibernating
5048,218,2,3428.31,1,2,3,123,Hibernating
5050,262,1,2751.56,1,1,3,113,Hibernating
5054,180,1,335.14,1,1,1,111,Lost
5055,309,1,356.62,1,1,1,111,Lost
5056,92,1,1225.19,2,1,2,212,Hibernating
5059,91,3,3399.31,2,3,3,233,At Risk
5060,18,1,5304.18,5,1,4,514,New Customer
5061,143,1,1104.81,1,1,2,112,Lost
5064,251,1,685.66,1,1,2,112,Lost
5066,351,1,6746,1,1,4,114,Hibernating
5067,312,1,1183,1,1,2,112,Lost
5069,186,1,1020.28,1,1,2,112,Lost
5071,283,1,1725.08,1,1,2,112,Lost
5074,151,1,105.26,1,1,1,111,Lost
5075,305,1,1648.8,1,1,2,112,Lost
5079,103,2,1421.55,2,2,2,222,Hibernating
5081,227,1,2189.33,1,1,3,113,Hibernating
5082,253,2,2299.04,1,2,3,123,Hibernating
5083,309,1,286.18,1,1,1,111,Lost
5087,95,1,2965.56,2,1,3,213,Hibernating
5088,298,1,1046.38,1,1,2,112,Lost
5090,276,1,1895.4,1,1,2,112,Lost
5091,326,1,912.44,1,1,2,112,Lost
5092,179,2,5768.9,1,2,4,124,Hibernating
5093,155,1,4636.12,1,1,3,113,Hibernating
5098,170,1,757.4,1,1,2,112,Lost
5103,161,1,285.07,1,1,1,111,Lost
5105,307,1,407.7,1,1,1,111,Lost
5107,176,1,1424.89,1,1,2,112,Lost
5108,99,1,1140.74,2,1,2,212,Hibernating
5109,50,2,3145.08,4,2,3,423,New Customer
5111,280,1,275.99,1,1,1,111,Lost
5113,87,1,469.93,3,1,1,311,Others
5115,284,1,3400.42,1,1,3,113,Hibernating
5118,101,1,1688.7,2,1,2,212,Hibernating
5119,68,2,3172.15,3,2,3,323,Others
5120,260,2,2992.91,1,2,3,123,Hibernating
5123,151,1,140.4,1,1,1,111,Lost
5126,217,1,4094.21,1,1,3,113,Hibernating
5127,292,1,2613.52,1,1,3,113,Hibernating
5128,357,1,2595.81,1,1,3,113,Hibernating
5132,359,1,1352.01,1,1,2,112,Lost
5133,172,1,586.87,1,1,2,112,Lost
5138,26,1,2891.82,5,1,3,513,New Customer
5140,243,1,1418.33,1,1,2,112,Lost
5141,143,1,940.71,1,1,2,112,Lost
5143,16,2,1620.78,5,2,2,522,New Customer
5144,134,1,879.59,1,1,2,112,Lost
5146,206,1,1760.28,1,1,2,112,Lost
5147,130,1,446.38,1,1,1,111,Lost
5148,163,3,6018.06,1,3,4,134,At Risk
5151,134,1,4337.17,1,1,3,113,Hibernating
5153,311,1,1722.1,1,1,2,112,Lost
5161,138,1,58.43,1,1,1,111,Lost
5162,234,1,1248.08,1,1,2,112,Lost
5163,198,1,2251.19,1,1,3,113,Hibernating
5166,50,1,1061.77,4,1,2,412,New Customer
5172,163,1,903.48,1,1,2,112,Lost
5174,144,2,1503.4,1,2,2,122,Lost
5176,36,4,15955.15,4,4,5,445,Champion
5179,113,1,1319.44,2,1,2,212,Hibernating
5180,164,1,3580.77,1,1,3,113,Hibernating
5183,121,1,991.8,1,1,2,112,Lost
5188,133,1,4880.26,1,1,3,113,Hibernating
5194,213,1,769.59,1,1,2,112,Lost
5199,91,1,880.7,2,1,2,212,Hibernating
5200,6,1,178.74,5,1,1,511,New Customer
5202,79,1,861.31,3,1,2,312,Others
5206,68,1,4256.56,3,1,3,313,Others
5211,359,1,4036.14,1,1,3,113,Hibernating
5212,35,1,1241.29,4,1,2,412,New Customer
5213,92,3,4566.01,2,3,3,233,At Risk
5217,161,1,2023.81,1,1,3,113,Hibernating
5218,285,1,390.54,1,1,1,111,Lost
5220,247,1,1020.52,1,1,2,112,Lost
5221,141,3,4751.84,1,3,3,133,At Risk
5222,236,1,1258.38,1,1,2,112,Lost
5224,173,1,824.3,1,1,2,112,Lost
5225,119,2,935.03,2,2,2,222,Hibernating
5227,155,1,633,1,1,2,112,Lost
5228,69,1,1246.53,3,1,2,312,Others
5229,263,2,2889.78,1,2,3,123,Hibernating
5232,70,1,43.35,3,1,1,311,Others
5238,213,1,787.17,1,1,2,112,Lost
5239,242,1,594.6,1,1,2,112,Lost
5241,98,1,1445.98,2,1,2,212,Hibernating
5242,35,2,916.84,4,2,2,422,New Customer
5244,130,1,863.44,1,1,2,112,Lost
5245,109,2,6146.6,2,2,4,224,Hibernating
5246,133,1,2238.2,1,1,3,113,Hibernating
5249,359,1,926.31,1,1,2,112,Lost
5252,103,2,2427.33,2,2,3,223,Hibernating
5253,333,1,1474.56,1,1,2,112,Lost
5255,120,2,2754.84,2,2,3,223,Hibernating
5264,184,1,472.87,1,1,1,111,Lost
5265,186,1,591.32,1,1,2,112,Lost
5266,33,1,2223.78,4,1,3,413,New Customer
5270,277,1,2493.64,1,1,3,113,Hibernating
5274,312,2,1383.16,1,2,2,122,Lost
5276,157,2,3381.56,1,2,3,123,Hibernating
5278,141,1,4951.04,1,1,3,113,Hibernating
5279,151,2,1914.41,1,2,2,122,Lost
5280,114,2,2874.03,2,2,3,223,Hibernating
5281,148,2,1360.48,1,2,2,122,Lost
5284,70,1,1169.3,3,1,2,312,Others
5285,79,2,2528.77,3,2,3,323,Others
5288,59,2,5552.33,4,2,4,424,New Customer
5291,192,1,1186.63,1,1,2,112,Lost
5292,205,1,1072.87,1,1,2,112,Lost
5294,130,1,555.14,1,1,2,112,Lost
5295,72,1,444.02,3,1,1,311,Others
5297,251,1,1252.05,1,1,2,112,Lost
5298,38,2,2981.79,4,2,3,423,New Customer
5299,168,1,1387.8,1,1,2,112,Lost
5300,104,1,1095.1,2,1,2,212,Hibernating
5301,34,2,1802.29,4,2,2,422,New Customer
5302,349,1,3899.16,1,1,3,113,Hibernating
5303,327,1,1001.53,1,1,2,112,Lost
5308,250,1,1357.89,1,1,2,112,Lost
5310,352,1,3534.4,1,1,3,113,Hibernating
5312,168,2,2660.37,1,2,3,123,Hibernating
5313,197,1,1620.68,1,1,2,112,Lost
5317,120,1,1178.38,2,1,2,212,Hibernating
5319,338,1,837.3,1,1,2,112,Lost
5322,228,1,3699.76,1,1,3,113,Hibernating
5323,155,1,3361.66,1,1,3,113,Hibernating
5327,175,1,1477.92,1,1,2,112,Lost
5328,83,1,3805.9,3,1,3,313,Others
5332,168,1,1275.4,1,1,2,112,Lost
5334,324,1,1727.08,1,1,2,112,Lost
5335,103,1,1113.81,2,1,2,212,Hibernating
5337,180,2,3008.57,1,2,3,123,Hibernating
5339,208,1,3675.57,1,1,3,113,Hibernating
5340,298,1,4948.2,1,1,3,113,Hibernating
5342,292,1,532.5,1,1,2,112,Lost
5343,302,1,776.36,1,1,2,112,Lost
5349,347,1,431.06,1,1,1,111,Lost
5351,259,1,1644.67,1,1,2,112,Lost
5352,113,1,2582.32,2,1,3,213,Hibernating
5358,184,1,831.26,1,1,2,112,Lost
5362,313,1,3331.59,1,1,3,113,Hibernating
5364,358,1,147.89,1,1,1,111,Lost
5371,179,1,2112.24,1,1,3,113,Hibernating
5372,278,2,3448.74,1,2,3,123,Hibernating
5375,325,1,336.52,1,1,1,111,Lost
5376,11,2,5905.45,5,2,4,524,New Customer
5378,12,1,3867.51,5,1,3,513,New Customer
5379,136,1,1235.02,1,1,2,112,Lost
5382,64,3,3372.62,3,3,3,333,Loyal
5395,207,1,2786.42,1,1,3,113,Hibernating
5397,135,1,4361.91,1,1,3,113,Hibernating
5398,141,1,1835.82,1,1,2,112,Lost
5399,141,1,3984.39,1,1,3,113,Hibernating
5400,113,1,590.27,2,1,2,212,Hibernating
5402,83,2,1546.35,3,2,2,322,Others
5403,91,2,9428.04,2,2,4,224,Hibernating
5406,87,2,4037.97,3,2,3,323,Others
5409,78,1,2449.83,3,1,3,313,Others
5413,165,1,2911.58,1,1,3,113,Hibernating
5415,273,2,3356.38,1,2,3,123,Hibernating
5416,35,3,4996.34,4,3,3,433,Loyal
5418,175,1,5081,1,1,4,114,Hibernating
5419,251,1,364.26,1,1,1,111,Lost
5421,320,1,1156.78,1,1,2,112,Lost
5422,109,1,906.09,2,1,2,212,Hibernating
5424,180,1,365.8,1,1,1,111,Lost
5425,114,1,4752.42,2,1,3,213,Hibernating
5426,197,1,720.48,1,1,2,112,Lost
5427,173,1,1361.9,1,1,2,112,Lost
5429,67,1,1303.03,3,1,2,312,Others
5430,22,1,533.86,5,1,2,512,New Customer
5431,277,1,3757.12,1,1,3,113,Hibernating
5432,238,1,1113.82,1,1,2,112,Lost
5434,67,2,2254.57,3,2,3,323,Others
5435,4,1,695.71,5,1,2,512,New Customer
5442,104,2,937.58,2,2,2,222,Hibernating
5443,183,1,2294.12,1,1,3,113,Hibernating
5446,78,3,3457.06,3,3,3,333,Loyal
5448,172,1,1576.32,1,1,2,112,Lost
5450,288,1,3222.07,1,1,3,113,Hibernating
5453,225,1,434.92,1,1,1,111,Lost
5459,211,2,3951.57,1,2,3,123,Hibernating
5460,8,1,1026.87,5,1,2,512,New Customer
5461,345,1,262.45,1,1,1,111,Lost
5463,16,3,1868.11,5,3,2,532,Potential Loyalist
5464,222,1,5860,1,1,4,114,Hibernating
5466,222,2,4672.51,1,2,3,123,Hibernating
5467,2,1,1604.38,5,1,2,512,New Customer
5468,350,1,567.43,1,1,2,112,Lost
5469,22,1,930.92,5,1,2,512,New Customer
5470,30,1,167.16,5,1,1,511,New Customer
5471,86,2,2483.94,3,2,3,323,Others
5475,145,1,1787.51,1,1,2,112,Lost
5478,208,1,1465.94,1,1,2,112,Lost
5479,274,1,2663.02,1,1,3,113,Hibernating
5480,354,1,1075.73,1,1,2,112,Lost
5484,39,2,4552.2,4,2,3,423,New Customer
5485,282,2,2295.85,1,2,3,123,Hibernating
5486,281,1,859.6,1,1,2,112,Lost
5488,56,1,943.28,4,1,2,412,New Customer
5489,354,1,4844.2,1,1,3,113,Hibernating
5490,102,1,626.14,2,1,2,212,Hibernating
5493,57,1,1158.28,4,1,2,412,New Customer
5496,229,1,3870.3,1,1,3,113,Hibernating
5498,80,1,5022.84,3,1,4,314,Others
5500,102,1,1184.51,2,1,2,212,Hibernating
5502,124,1,1496.63,1,1,2,112,Lost
5503,105,1,442.61,2,1,1,211,Hibernating
5504,192,1,2470.05,1,1,3,113,Hibernating
5505,102,2,2380.47,2,2,3,223,Hibernating
5508,49,2,4799.06,4,2,3,423,New Customer
5509,329,1,316.54,1,1,1,111,Lost
5513,95,1,3092.52,2,1,3,213,Hibernating
5514,133,2,5784.89,1,2,4,124,Hibernating
5515,222,1,3339.2,1,1,3,113,Hibernating
5516,314,1,950.89,1,1,2,112,Lost
5518,105,2,4699.67,2,2,3,223,Hibernating
5519,150,1,1929.7,1,1,2,112,Lost
5521,123,1,2050.89,1,1,3,113,Hibernating
5522,165,2,1226.31,1,2,2,122,Lost
5525,362,1,4709.6,1,1,3,113,Hibernating
5526,26,1,395.05,5,1,1,511,New Customer
5527,98,1,3662.71,2,1,3,213,Hibernating
5528,42,1,1233.59,4,1,2,412,New Customer
5529,288,1,6006.6,1,1,4,114,Hibernating
5531,174,1,508.56,1,1,2,112,Lost
5532,140,1,3069.25,1,1,3,113,Hibernating
5533,71,3,4167.73,3,3,3,333,Loyal
5534,30,2,5666.76,5,2,4,524,New Customer
5537,194,1,1249.43,1,1,2,112,Lost
5538,119,2,940.72,2,2,2,222,Hibernating
5540,248,1,580.56,1,1,2,112,Lost
5541,250,1,643.98,1,1,2,112,Lost
5544,340,1,591.86,1,1,2,112,Lost
5545,356,1,644.84,1,1,2,112,Lost
5552,163,1,1091.95,1,1,2,112,Lost
5553,220,2,7667.14,1,2,4,124,Hibernating
5557,15,4,6930.64,5,4,4,544,Champion
5558,246,1,330.65,1,1,1,111,Lost
5560,279,1,2349.4,1,1,3,113,Hibernating
5561,218,2,3559.89,1,2,3,123,Hibernating
5568,70,1,791.84,3,1,2,312,Others
5569,126,1,1486.43,1,1,2,112,Lost
5573,76,2,3589.67,3,2,3,323,Others
5574,112,2,3038.93,2,2,3,223,Hibernating
5578,194,1,3571.08,1,1,3,113,Hibernating
5580,119,1,1790.6,2,1,2,212,Hibernating
5581,202,2,7678.41,1,2,4,124,Hibernating
5587,24,2,1328.86,5,2,2,522,New Customer
5593,203,1,3227,1,1,3,113,Hibernating
5595,159,3,3271.27,1,3,3,133,At Risk
5596,360,1,2303.3,1,1,3,113,Hibernating
5597,156,2,1570.8,1,2,2,122,Lost
5599,301,1,390.62,1,1,1,111,Lost
5601,297,2,5046.88,1,2,4,124,Hibernating
5605,122,1,1793.48,1,1,2,112,Lost
5606,294,1,1151.22,1,1,2,112,Lost
5607,196,1,1332.66,1,1,2,112,Lost
5609,214,1,2748.3,1,1,3,113,Hibernating
5610,298,1,277.34,1,1,1,111,Lost
5611,167,1,1745.14,1,1,2,112,Lost
5612,311,1,475.44,1,1,1,111,Lost
5614,167,1,563.73,1,1,2,112,Lost
5615,228,2,2101.19,1,2,3,123,Hibernating
5617,67,1,278.64,3,1,1,311,Others
5627,236,1,3737.79,1,1,3,113,Hibernating
5630,22,2,1151.09,5,2,2,522,New Customer
5631,310,1,499.9,1,1,1,111,Lost
5634,28,1,254.67,5,1,1,511,New Customer
5635,197,2,8180.68,1,2,4,124,Hibernating
5639,361,1,1712.44,1,1,2,112,Lost
5640,251,1,459.4,1,1,1,111,Lost
5642,158,1,548.44,1,1,2,112,Lost
5643,108,2,1160.69,2,2,2,222,Hibernating
5644,92,1,1070.96,2,1,2,212,Hibernating
5648,301,1,216.78,1,1,1,111,Lost
5651,67,1,876.37,3,1,2,312,Others
5652,44,2,2492.9,4,2,3,423,New Customer
5659,361,1,1153.28,1,1,2,112,Lost
5661,315,1,2823.96,1,1,3,113,Hibernating
5665,37,1,469.09,4,1,1,411,New Customer
5666,53,1,946.73,4,1,2,412,New Customer
5667,253,1,2610.47,1,1,3,113,Hibernating
5668,194,1,2285.5,1,1,3,113,Hibernating
5669,235,3,4882.39,1,3,3,133,At Risk
5671,210,1,1765.91,1,1,2,112,Lost
5673,303,1,1062,1,1,2,112,Lost
5674,234,2,1245.64,1,2,2,122,Lost
5675,303,1,1180.09,1,1,2,112,Lost
5676,58,1,907.08,4,1,2,412,New Customer
5677,351,1,370.56,1,1,1,111,Lost
5679,284,1,3437.48,1,1,3,113,Hibernating
5681,125,1,3379.94,1,1,3,113,Hibernating
5682,26,1,1529.45,5,1,2,512,New Customer
5684,112,2,3551.24,2,2,3,223,Hibernating
5686,310,1,2532.53,1,1,3,113,Hibernating
5687,253,1,862.64,1,1,2,112,Lost
5688,211,2,3969.02,1,2,3,123,Hibernating
5690,17,1,920.54,5,1,2,512,New Customer
5694,258,1,2481.91,1,1,3,113,Hibernating
5696,110,1,3156.37,2,1,3,213,Hibernating
5697,73,1,345.63,3,1,1,311,Others
5698,238,1,2775.34,1,1,3,113,Hibernating
5702,202,1,294.26,1,1,1,111,Lost
5703,126,1,1401.94,1,1,2,112,Lost
5707,307,1,2424.23,1,1,3,113,Hibernating
5709,17,2,3759.04,5,2,3,523,New Customer
5710,60,2,6117.19,4,2,4,424,New Customer
5714,358,1,422.94,1,1,1,111,Lost
5720,38,2,5847.68,4,2,4,424,New Customer
5722,187,1,1102.16,1,1,2,112,Lost
5723,222,1,1612,1,1,2,112,Lost
5724,253,1,854.45,1,1,2,112,Lost
5725,133,2,4757.41,1,2,3,123,Hibernating
5727,191,1,750.8,1,1,2,112,Lost
5729,123,1,992.72,1,1,2,112,Lost
5730,264,1,761.88,1,1,2,112,Lost
5736,207,1,361.68,1,1,1,111,Lost
5737,280,1,1497.16,1,1,2,112,Lost
5738,309,1,728.72,1,1,2,112,Lost
5740,123,3,7861.7,1,3,4,134,At Risk
5742,329,1,2210.87,1,1,3,113,Hibernating
5745,272,1,257.17,1,1,1,111,Lost
5747,326,1,712.32,1,1,2,112,Lost
5748,255,2,2531.29,1,2,3,123,Hibernating
5749,121,2,1525.82,1,2,2,122,Lost
5751,135,2,1727.17,1,2,2,122,Lost
5754,127,2,2924.19,1,2,3,123,Hibernating
5755,31,2,3578.55,4,2,3,423,New Customer
5756,10,2,6746.84,5,2,4,524,New Customer
5757,50,2,6397.4,4,2,4,424,New Customer
5760,189,2,7326.25,1,2,4,124,Hibernating
5763,222,2,3507.06,1,2,3,123,Hibernating
5764,360,1,617.48,1,1,2,112,Lost
5766,280,1,774.99,1,1,2,112,Lost
5767,49,2,2244.07,4,2,3,423,New Customer
5770,254,2,5324.23,1,2,4,124,Hibernating
5771,15,2,4523.67,5,2,3,523,New Customer
5774,261,1,357.36,1,1,1,111,Lost
5775,89,1,186.55,3,1,1,311,Others
5776,98,2,3154.48,2,2,3,223,Hibernating
5777,111,1,2031.06,2,1,3,213,Hibernating
5778,36,2,6754.82,4,2,4,424,New Customer
5779,42,1,5844.78,4,1,4,414,New Customer
5780,212,1,3272.59,1,1,3,113,Hibernating
5781,142,2,2517.39,1,2,3,123,Hibernating
5782,79,1,2711.56,3,1,3,313,Others
5785,288,1,865.06,1,1,2,112,Lost
5787,60,1,2778.81,4,1,3,413,New Customer
5791,115,1,1268.46,2,1,2,212,Hibernating
5792,282,1,958.41,1,1,2,112,Lost
5793,62,3,7953.71,3,3,4,334,Loyal
5798,11,3,4788.68,5,3,3,533,Loyal
5799,75,1,361.09,3,1,1,311,Others
5800,204,1,419.94,1,1,1,111,Lost
5801,174,1,495.59,1,1,1,111,Lost
5804,296,2,2556.78,1,2,3,123,Hibernating
5805,144,1,384.64,1,1,1,111,Lost
5808,259,2,6736.77,1,2,4,124,Hibernating
5812,354,1,171.39,1,1,1,111,Lost
5813,110,1,1580.76,2,1,2,212,Hibernating
5817,126,1,742.07,1,1,2,112,Lost
5823,201,1,250.03,1,1,1,111,Lost
5824,22,1,1914.12,5,1,2,512,New Customer
5825,79,2,1723.68,3,2,2,322,Others
5826,228,1,1313.32,1,1,2,112,Lost
5827,210,1,6661.28,1,1,4,114,Hibernating
5830,330,1,1014.56,1,1,2,112,Lost
5834,78,1,1543.69,3,1,2,312,Others
5837,126,1,187.52,1,1,1,111,Lost
5838,53,2,4807.65,4,2,3,423,New Customer
5839,79,1,660.25,3,1,2,312,Others
5840,320,1,1668.56,1,1,2,112,Lost
5845,18,1,2803.58,5,1,3,513,New Customer
5847,120,1,1229.98,2,1,2,212,Hibernating
5848,33,1,515.5,4,1,2,412,New Customer
5850,14,1,1276.46,5,1,2,512,New Customer
